channel1,channel2
-109.09,-109.09
-107.49,-107.49
-96.13,-96.13
-77.36,-77.36
-56.01,-56.01
-35.83,-35.83
-18.09,-18.09
-3.26,-3.26
8.94,8.94
18.02,18.02
24.27,24.27
29.71,29.71
35.6,35.6
42.67,42.67
50.43,50.43
57.6,57.6
62.7,62.7
64.5,64.5
60.52,60.52
50.07,50.07
35.2,35.2
22.22,22.22
17.1,17.1
23.27,23.27
39.13,39.13
58.85,58.85
75.87,75.87
85.48,85.48
87.49,87.49
84.21,84.21
78.71,78.71
74.24,74.24
71.8,71.8
71.37,71.37
71.44,71.44
70.49,70.49
67.29,67.29
61.61,61.61
53.23,53.23
42.91,42.91
30.93,30.93
17.8,17.8
5.29,5.29
-6.1,-6.1
-15.14,-15.14
-22.1,-22.1
-28.48,-28.48
-35.06,-35.06
-42.32,-42.32
-49.51,-49.51
-55.63,-55.63
-60.42,-60.42
-63.67,-63.67
-65.13,-65.13
-64.31,-64.31
-61.24,-61.24
-55.95,-55.95
-49.44,-49.44
-41.73,-41.73
-33.59,-33.59
-25.52,-25.52
-18.27,-18.27
-12.07,-12.07
-7.19,-7.19
-2.84,-2.84
1.46,1.46
6.47,6.47
11.44,11.44
15.36,15.36
16.24,16.24
10.86,10.86
-3.47,-3.47
-28.17,-28.17
-61.14,-61.14
-96.8,-96.8
-127.37,-127.37
-144.65,-144.65
-144.73,-144.73
-130.3,-130.3
-106.98,-106.98
-80.12,-80.12
-53.48,-53.48
-28.82,-28.82
-7.89,-7.89
8.6,8.6
21.2,21.2
29.91,29.91
35.8,35.8
39.13,39.13
40.93,40.93
41.45,41.45
40.7,40.7
38.22,38.22
33.74,33.74
28.8,28.8
24.66,24.66
22.3,22.3
22.95,22.95
27.35,27.35
34.95,34.95
42.73,42.73
47.18,47.18
46.58,46.58
41.98,41.98
36.66,36.66
33.9,33.9
33.65,33.65
33.14,33.14
28.89,28.89
19.67,19.67
6.78,6.78
-6.99,-6.99
-18.39,-18.39
-24.67,-24.67
-24.91,-24.91
-21.37,-21.37
-18.37,-18.37
-19.89,-19.89
-27.41,-27.41
-38.09,-38.09
-48.42,-48.42
-53.66,-53.66
-52.58,-52.58
-45.25,-45.25
-33.98,-33.98
-23.06,-23.06
-14.75,-14.75
-11.0,-11.0
-11.28,-11.28
-13.31,-13.31
-15.58,-15.58
-16.81,-16.81
-16.55,-16.55
-15.27,-15.27
-13.25,-13.25
-10.75,-10.75
-8.78,-8.78
-8.56,-8.56
-10.09,-10.09
-13.38,-13.38
-15.86,-15.86
-16.33,-16.33
-13.55,-13.55
-9.03,-9.03
-4.3,-4.3
-1.36,-1.36
0.3,0.3
1.44,1.44
2.83,2.83
3.44,3.44
2.06,2.06
-2.06,-2.06
-8.41,-8.41
-15.69,-15.69
-23.64,-23.64
-32.53,-32.53
-42.58,-42.58
-53.27,-53.27
-64.36,-64.36
-75.09,-75.09
-85.72,-85.72
-95.73,-95.73
-104.62,-104.62
-110.94,-110.94
-114.42,-114.42
-114.11,-114.11
-111.28,-111.28
-107.22,-107.22
-104.16,-104.16
-102.87,-102.87
-103.84,-103.84
-105.52,-105.52
-106.17,-106.17
-104.06,-104.06
-98.19,-98.19
-89.11,-89.11
-77.86,-77.86
-65.69,-65.69
-54.38,-54.38
-44.41,-44.41
-36.02,-36.02
-28.7,-28.7
-21.2,-21.2
-13.02,-13.02
-4.91,-4.91
1.39,1.39
4.86,4.86
5.06,5.06
3.27,3.27
0.23,0.23
-4.78,-4.78
-12.25,-12.25
-22.89,-22.89
-35.42,-35.42
-47.84,-47.84
-57.16,-57.16
-61.36,-61.36
-61.02,-61.02
-58.67,-58.67
-55.59,-55.59
-51.52,-51.52
-45.49,-45.49
-38.26,-38.26
-32.58,-32.58
-32.2,-32.2
-36.57,-36.57
-43.14,-43.14
-48.65,-48.65
-52.35,-52.35
-54.01,-54.01
-54.14,-54.14
-52.52,-52.52
-50.15,-50.15
-48.3,-48.3
-47.7,-47.7
-46.86,-46.86
-43.51,-43.51
-36.69,-36.69
-27.67,-27.67
-19.24,-19.24
-13.38,-13.38
-9.81,-9.81
-7.04,-7.04
-3.03,-3.03
1.94,1.94
6.11,6.11
8.5,8.5
10.36,10.36
12.7,12.7
17.02,17.02
22.3,22.3
27.02,27.02
29.7,29.7
31.1,31.1
31.73,31.73
32.61,32.61
34.47,34.47
38.05,38.05
43.6,43.6
50.34,50.34
58.01,58.01
64.86,64.86
70.88,70.88
76.08,76.08
80.73,80.73
85.07,85.07
88.61,88.61
91.1,91.1
92.06,92.06
91.99,91.99
91.16,91.16
90.33,90.33
89.48,89.48
88.64,88.64
87.78,87.78
86.42,86.42
84.32,84.32
80.71,80.71
76.13,76.13
70.08,70.08
63.32,63.32
56.12,56.12
49.22,49.22
43.13,43.13
38.83,38.83
37.07,37.07
37.07,37.07
37.32,37.32
36.56,36.56
34.29,34.29
31.05,31.05
27.83,27.83
24.88,24.88
21.96,21.96
18.06,18.06
12.94,12.94
6.87,6.87
0.86,0.86
-3.61,-3.61
-5.53,-5.53
-4.93,-4.93
-2.84,-2.84
-0.76,-0.76
-0.21,-0.21
-1.16,-1.16
-2.6,-2.6
-3.28,-3.28
-2.45,-2.45
0.62,0.62
4.92,4.92
9.92,9.92
14.63,14.63
18.04,18.04
20.42,20.42
22.02,22.02
23.35,23.35
23.92,23.92
23.48,23.48
22.04,22.04
20.36,20.36
18.45,18.45
16.29,16.29
13.16,13.16
9.55,9.55
5.72,5.72
1.68,1.68
-2.58,-2.58
-8.29,-8.29
-15.46,-15.46
-22.8,-22.8
-28.08,-28.08
-30.05,-30.05
-30.0,-30.0
-30.2,-30.2
-32.89,-32.89
-37.8,-37.8
-43.66,-43.66
-48.21,-48.21
-50.21,-50.21
-49.18,-49.18
-46.41,-46.41
-44.66,-44.66
-45.91,-45.91
-50.4,-50.4
-55.84,-55.84
-59.21,-59.21
-58.05,-58.05
-52.39,-52.39
-44.53,-44.53
-36.73,-36.73
-31.25,-31.25
-28.31,-28.31
-27.64,-27.64
-27.98,-27.98
-27.8,-27.8
-25.13,-25.13
-19.48,-19.48
-10.63,-10.63
-0.1,-0.1
10.83,10.83
20.91,20.91
29.64,29.64
36.29,36.29
41.63,41.63
45.65,45.65
49.13,49.13
51.83,51.83
53.49,53.49
54.38,54.38
54.5,54.5
55.12,55.12
56.96,56.96
60.79,60.79
66.57,66.57
74.04,74.04
82.17,82.17
89.47,89.47
94.94,94.94
97.6,97.6
97.21,97.21
94.57,94.57
89.94,89.94
84.08,84.08
77.27,77.27
69.25,69.25
60.05,60.05
49.93,49.93
39.13,39.13
28.68,28.68
19.07,19.07
10.8,10.8
3.6,3.6
-3.28,-3.28
-11.1,-11.1
-20.1,-20.1
-29.76,-29.76
-39.83,-39.83
-48.8,-48.8
-55.18,-55.18
-57.75,-57.75
-55.29,-55.29
-47.83,-47.83
-36.69,-36.69
-25.39,-25.39
-16.95,-16.95
-14.08,-14.08
-16.73,-16.73
-21.86,-21.86
-26.18,-26.18
-26.46,-26.46
-22.74,-22.74
-15.55,-15.55
-7.92,-7.92
-1.86,-1.86
1.15,1.15
0.63,0.63
-1.64,-1.64
-2.63,-2.63
0.13,0.13
6.62,6.62
15.3,15.3
24.15,24.15
31.41,31.41
37.1,37.1
40.49,40.49
42.08,42.08
41.91,41.91
40.23,40.23
37.31,37.31
33.16,33.16
28.05,28.05
22.98,22.98
18.2,18.2
13.96,13.96
10.0,10.0
6.59,6.59
3.7,3.7
2.09,2.09
1.23,1.23
0.89,0.89
-0.19,-0.19
-1.27,-1.27
-2.34,-2.34
-1.89,-1.89
-0.7,-0.7
0.73,0.73
1.39,1.39
1.05,1.05
0.21,0.21
-0.37,-0.37
0.05,0.05
0.73,0.73
1.39,1.39
1.3,1.3
0.46,0.46
-0.37,-0.37
-1.45,-1.45
-2.02,-2.02
-2.07,-2.07
-1.39,-1.39
-0.45,-0.45
0.47,0.47
0.89,0.89
1.31,1.31
1.97,1.97
2.62,2.62
3.27,3.27
3.66,3.66
4.29,4.29
4.67,4.67
5.8,5.8
7.16,7.16
8.77,8.77
10.6,10.6
12.17,12.17
13.47,13.47
14.76,14.76
15.28,15.28
15.54,15.54
15.3,15.3
14.32,14.32
12.83,12.83
10.36,10.36
7.41,7.41
3.99,3.99
0.1,0.1
-4.01,-4.01
-8.58,-8.58
-12.86,-12.86
-16.59,-16.59
-19.54,-19.54
-21.46,-21.46
-22.86,-22.86
-23.99,-23.99
-24.36,-24.36
-23.97,-23.97
-22.83,-22.83
-21.7,-21.7
-20.33,-20.33
-19.21,-19.21
-18.35,-18.35
-17.5,-17.5
-17.15,-17.15
-16.8,-16.8
-16.96,-16.96
-16.85,-16.85
-16.75,-16.75
-16.4,-16.4
-15.04,-15.04
-13.2,-13.2
-10.87,-10.87
-8.81,-8.81
-7.52,-7.52
-6.99,-6.99
-6.72,-6.72
-6.19,-6.19
-5.42,-5.42
-5.15,-5.15
-5.89,-5.89
-8.12,-8.12
-10.33,-10.33
-12.26,-12.26
-13.93,-13.93
-15.33,-15.33
-17.21,-17.21
-19.07,-19.07
-21.17,-21.17
-23.74,-23.74
-27.03,-27.03
-30.79,-30.79
-33.51,-33.51
-35.46,-35.46
-36.12,-36.12
-36.28,-36.28
-36.68,-36.68
-37.57,-37.57
-38.2,-38.2
-38.56,-38.56
-38.67,-38.67
-38.27,-38.27
-37.62,-37.62
-36.96,-36.96
-36.06,-36.06
-34.41,-34.41
-32.52,-32.52
-29.9,-29.9
-26.79,-26.79
-23.45,-23.45
-20.15,-20.15
-17.12,-17.12
-14.36,-14.36
-11.13,-11.13
-6.93,-6.93
-1.01,-1.01
6.1,6.1
13.4,13.4
19.62,19.62
23.54,23.54
24.67,24.67
23.04,23.04
19.66,19.66
14.81,14.81
9.76,9.76
4.75,4.75
0.54,0.54
-2.89,-2.89
-5.78,-5.78
-8.65,-8.65
-11.49,-11.49
-14.55,-14.55
-18.08,-18.08
-21.08,-21.08
-23.55,-23.55
-24.99,-24.99
-25.66,-25.66
-25.32,-25.32
-24.23,-24.23
-21.65,-21.65
-17.34,-17.34
-11.32,-11.32
-4.35,-4.35
2.81,2.81
9.15,9.15
14.44,14.44
17.67,17.67
19.37,19.37
19.3,19.3
17.73,17.73
14.92,14.92
11.14,11.14
6.38,6.38
1.17,1.17
-4.49,-4.49
-9.85,-9.85
-14.66,-14.66
-18.67,-18.67
-22.15,-22.15
-24.84,-24.84
-27.0,-27.0
-28.88,-28.88
-30.5,-30.5
-31.59,-31.59
-32.18,-32.18
-32.75,-32.75
-33.06,-33.06
-33.11,-33.11
-32.66,-32.66
-32.21,-32.21
-32.0,-32.0
-32.3,-32.3
-32.83,-32.83
-32.61,-32.61
-31.63,-31.63
-29.91,-29.91
-28.2,-28.2
-26.74,-26.74
-25.55,-25.55
-24.12,-24.12
-21.94,-21.94
-18.79,-18.79
-15.4,-15.4
-12.3,-12.3
-9.97,-9.97
-8.16,-8.16
-6.62,-6.62
-4.84,-4.84
-2.58,-2.58
-0.34,-0.34
1.64,1.64
3.09,3.09
3.78,3.78
4.47,4.47
4.9,4.9
5.07,5.07
5.23,5.23
4.16,4.16
2.09,2.09
-0.97,-0.97
-4.75,-4.75
-8.24,-8.24
-11.7,-11.7
-14.88,-14.88
-17.77,-17.77
-20.63,-20.63
-22.72,-22.72
-24.03,-24.03
-23.83,-23.83
-22.12,-22.12
-19.18,-19.18
-15.01,-15.01
-10.13,-10.13
-5.54,-5.54
-1.48,-1.48
2.02,2.02
5.01,5.01
7.7,7.7
11.13,11.13
15.02,15.02
20.13,20.13
25.44,25.44
30.69,30.69
34.39,34.39
36.8,36.8
38.69,38.69
41.29,41.29
44.38,44.38
48.17,48.17
51.67,51.67
54.39,54.39
56.58,56.58
58.22,58.22
59.61,59.61
61.2,61.2
62.55,62.55
62.86,62.86
62.41,62.41
60.7,60.7
58.5,58.5
55.56,55.56
52.89,52.89
50.48,50.48
47.34,47.34
43.73,43.73
39.39,39.39
34.08,34.08
28.31,28.31
22.34,22.34
17.19,17.19
13.56,13.56
10.97,10.97
9.66,9.66
8.84,8.84
8.05,8.05
6.5,6.5
4.97,4.97
3.7,3.7
2.7,2.7
2.2,2.2
1.95,1.95
2.47,2.47
3.97,3.97
6.7,6.7
10.17,10.17
13.84,13.84
17.73,17.73
21.59,21.59
25.66,25.66
29.94,29.94
33.92,33.92
38.11,38.11
41.75,41.75
45.36,45.36
48.42,48.42
50.45,50.45
51.47,51.47
51.45,51.45
50.94,50.94
49.91,49.91
47.89,47.89
45.89,45.89
44.14,44.14
42.39,42.39
40.67,40.67
38.7,38.7
36.5,36.5
33.55,33.55
30.62,30.62
26.98,26.98
23.36,23.36
19.52,19.52
15.72,15.72
11.69,11.69
7.2,7.2
2.25,2.25
-2.66,-2.66
-6.77,-6.77
-10.09,-10.09
-12.38,-12.38
-13.64,-13.64
-14.16,-14.16
-13.39,-13.39
-11.66,-11.66
-9.17,-9.17
-6.2,-6.2
-2.77,-2.77
1.14,1.14
5.51,5.51
10.34,10.34
15.63,15.63
21.11,21.11
26.54,26.54
32.16,32.16
37.73,37.73
42.99,42.99
46.95,46.95
49.62,49.62
51.0,51.0
50.87,50.87
50.48,50.48
50.08,50.08
51.17,51.17
53.51,53.51
56.55,56.55
60.32,60.32
64.05,64.05
67.72,67.72
71.61,71.61
75.2,75.2
77.74,77.74
78.5,78.5
77.23,77.23
74.98,74.98
71.98,71.98
69.99,69.99
69.52,69.52
70.78,70.78
72.52,72.52
72.74,72.74
70.45,70.45
65.66,65.66
60.16,60.16
55.45,55.45
52.28,52.28
49.88,49.88
45.23,45.23
34.38,34.38
13.62,13.62
-16.7,-16.7
-50.0,-50.0
-77.48,-77.48
-94.2,-94.2
-100.0,-100.0
-99.73,-99.73
-97.46,-97.46
-96.68,-96.68
-97.9,-97.9
-98.1,-98.1
-92.03,-92.03
-78.24,-78.24
-60.83,-60.83
-46.81,-46.81
-40.91,-40.91
-44.31,-44.31
-53.43,-53.43
-63.45,-63.45
-68.37,-68.37
-63.49,-63.49
-48.39,-48.39
-25.67,-25.67
-1.16,-1.16
20.14,20.14
33.73,33.73
36.19,36.19
25.13,25.13
3.91,3.91
-20.36,-20.36
-39.41,-39.41
-50.03,-50.03
-53.79,-53.79
-53.26,-53.26
-48.73,-48.73
-38.23,-38.23
-19.32,-19.32
6.42,6.42
36.17,36.17
64.89,64.89
89.34,89.34
108.31,108.31
121.84,121.84
130.97,130.97
136.5,136.5
138.71,138.71
138.13,138.13
135.54,135.54
132.44,132.44
130.6,130.6
131.02,131.02
133.66,133.66
136.75,136.75
137.79,137.79
135.31,135.31
128.32,128.32
118.64,118.64
109.02,109.02
101.72,101.72
96.23,96.23
91.02,91.02
84.34,84.34
75.71,75.71
65.4,65.4
54.67,54.67
44.79,44.79
36.48,36.48
30.25,30.25
26.32,26.32
23.92,23.92
21.79,21.79
17.92,17.92
12.09,12.09
5.81,5.81
0.84,0.84
-2.34,-2.34
-3.73,-3.73
-4.62,-4.62
-7.0,-7.0
-10.61,-10.61
-15.42,-15.42
-19.95,-19.95
-22.92,-22.92
-24.62,-24.62
-26.06,-26.06
-27.47,-27.47
-29.61,-29.61
-32.23,-32.23
-35.08,-35.08
-38.14,-38.14
-41.92,-41.92
-46.41,-46.41
-50.84,-50.84
-54.23,-54.23
-55.58,-55.58
-55.91,-55.91
-55.98,-55.98
-56.8,-56.8
-58.33,-58.33
-60.86,-60.86
-63.59,-63.59
-66.05,-66.05
-67.72,-67.72
-68.36,-68.36
-68.5,-68.5
-68.61,-68.61
-69.47,-69.47
-70.55,-70.55
-71.64,-71.64
-71.94,-71.94
-71.72,-71.72
-71.22,-71.22
-70.75,-70.75
-70.75,-70.75
-71.5,-71.5
-73.75,-73.75
-76.94,-76.94
-80.62,-80.62
-84.47,-84.47
-87.78,-87.78
-90.31,-90.31
-92.06,-92.06
-92.75,-92.75
-92.69,-92.69
-91.62,-91.62
-89.78,-89.78
-87.47,-87.47
-85.66,-85.66
-85.09,-85.09
-85.5,-85.5
-86.91,-86.91
-89.06,-89.06
-90.66,-90.66
-91.22,-91.22
-91.03,-91.03
-89.81,-89.81
-88.34,-88.34
-86.66,-86.66
-84.44,-84.44
-81.5,-81.5
-79.06,-79.06
-78.37,-78.37
-78.69,-78.69
-77.75,-77.75
-73.78,-73.78
-67.37,-67.37
-60.0,-60.0
-53.69,-53.69
-50.41,-50.41
-50.91,-50.91
-53.91,-53.91
-57.09,-57.09
-57.28,-57.28
-53.19,-53.19
-45.63,-45.63
-37.88,-37.88
-33.44,-33.44
-35.03,-35.03
-41.38,-41.38
-49.13,-49.13
-53.31,-53.31
-52.22,-52.22
-47.59,-47.59
-44.28,-44.28
-45.97,-45.97
-52.91,-52.91
-62.53,-62.53
-70.78,-70.78
-74.69,-74.69
-74.59,-74.59
-72.94,-72.94
-77.31,-77.31
-97.87,-97.87
-143.5,-143.5
-215.69,-215.69
-303.41,-303.41
-390.56,-390.56
-461.34,-461.34
-506.16,-506.16
-523.75,-523.75
-518.84,-518.84
-499.66,-499.66
-473.81,-473.81
-445.64,-445.64
-412.89,-412.89
-369.89,-369.89
-312.73,-312.73
-242.55,-242.55
-164.45,-164.45
-85.56,-85.56
-11.63,-11.63
52.64,52.64
104.56,104.56
144.23,144.23
172.78,172.78
192.8,192.8
205.84,205.84
214.73,214.73
221.03,221.03
226.47,226.47
230.83,230.83
233.36,233.36
232.84,232.84
227.53,227.53
217.74,217.74
204.76,204.76
191.86,191.86
182.8,182.8
179.05,179.05
180.3,180.3
184.02,184.02
188.17,188.17
190.26,190.26
188.3,188.3
181.33,181.33
168.89,168.89
152.8,152.8
135.07,135.07
118.24,118.24
103.8,103.8
92.22,92.22
83.23,83.23
76.06,76.06
69.7,69.7
63.38,63.38
57.11,57.11
51.14,51.14
45.47,45.47
40.84,40.84
37.5,37.5
35.18,35.18
33.38,33.38
32.34,32.34
31.05,31.05
30.28,30.28
30.0,30.0
30.72,30.72
32.68,32.68
35.87,35.87
40.03,40.03
44.38,44.38
48.7,48.7
52.96,52.96
56.93,56.93
61.11,61.11
65.48,65.48
70.06,70.06
74.34,74.34
77.81,77.81
79.99,79.99
80.89,80.89
81.27,81.27
81.63,81.63
81.98,81.98
82.06,82.06
81.63,81.63
80.44,80.44
78.0,78.0
73.57,73.57
67.67,67.67
60.06,60.06
52.01,52.01
44.03,44.03
36.61,36.61
29.51,29.51
22.22,22.22
14.99,14.99
8.32,8.32
3.46,3.46
0.4,0.4
-1.13,-1.13
-2.4,-2.4
-3.41,-3.41
-4.66,-4.66
-6.4,-6.4
-8.62,-8.62
-11.07,-11.07
-13.74,-13.74
-15.64,-15.64
-16.77,-16.77
-16.88,-16.88
-16.49,-16.49
-16.11,-16.11
-15.97,-15.97
-16.33,-16.33
-17.19,-17.19
-17.79,-17.79
-18.37,-18.37
-18.95,-18.95
-19.53,-19.53
-20.09,-20.09
-20.14,-20.14
-19.2,-19.2
-16.5,-16.5
-12.33,-12.33
-7.45,-7.45
-3.11,-3.11
0.69,0.69
3.71,3.71
6.7,6.7
8.91,8.91
10.84,10.84
13.01,13.01
15.16,15.16
17.54,17.54
19.14,19.14
19.97,19.97
20.04,20.04
19.86,19.86
19.68,19.68
19.0,19.0
17.82,17.82
15.4,15.4
11.99,11.99
8.12,8.12
3.78,3.78
-0.77,-0.77
-5.03,-5.03
-9.24,-9.24
-13.17,-13.17
-17.56,-17.56
-22.16,-22.16
-26.71,-26.71
-31.22,-31.22
-35.18,-35.18
-38.85,-38.85
-42.73,-42.73
-46.07,-46.07
-49.12,-49.12
-51.63,-51.63
-53.12,-53.12
-54.33,-54.33
-54.53,-54.53
-53.96,-53.96
-52.64,-52.64
-50.83,-50.83
-48.77,-48.77
-46.48,-46.48
-43.94,-43.94
-40.93,-40.93
-36.69,-36.69
-32.23,-32.23
-27.55,-27.55
-22.92,-22.92
-18.07,-18.07
-13.77,-13.77
-9.75,-9.75
-6.51,-6.51
-3.06,-3.06
0.36,0.36
3.75,3.75
7.11,7.11
10.19,10.19
12.24,12.24
13.52,13.52
14.03,14.03
13.54,13.54
12.3,12.3
11.07,11.07
9.85,9.85
8.39,8.39
6.69,6.69
4.01,4.01
0.35,0.35
-3.28,-3.28
-6.88,-6.88
-10.44,-10.44
-13.96,-13.96
-17.45,-17.45
-20.66,-20.66
-23.58,-23.58
-26.98,-26.98
-30.34,-30.34
-33.91,-33.91
-37.45,-37.45
-40.45,-40.45
-43.41,-43.41
-45.84,-45.84
-47.74,-47.74
-48.12,-48.12
-46.74,-46.74
-43.86,-43.86
-39.5,-39.5
-34.18,-34.18
-28.14,-28.14
-21.16,-21.16
-14.25,-14.25
-8.14,-8.14
-3.83,-3.83
-1.07,-1.07
0.67,0.67
2.39,2.39
4.36,4.36
7.29,7.29
10.96,10.96
14.83,14.83
18.17,18.17
20.73,20.73
22.25,22.25
23.27,23.27
24.52,24.52
27.25,27.25
31.71,31.71
38.37,38.37
45.96,45.96
52.98,52.98
58.42,58.42
61.55,61.55
63.15,63.15
63.23,63.23
62.79,62.79
61.84,61.84
60.16,60.16
56.97,56.97
52.05,52.05
45.67,45.67
37.34,37.34
28.09,28.09
17.91,17.91
7.58,7.58
-1.92,-1.92
-10.58,-10.58
-17.9,-17.9
-24.41,-24.41
-30.35,-30.35
-35.98,-35.98
-40.31,-40.31
-43.84,-43.84
-46.34,-46.34
-48.05,-48.05
-48.74,-48.74
-48.41,-48.41
-47.09,-47.09
-45.02,-45.02
-42.45,-42.45
-39.91,-39.91
-37.13,-37.13
-33.88,-33.88
-30.39,-30.39
-26.94,-26.94
-23.01,-23.01
-18.62,-18.62
-14.01,-14.01
-9.19,-9.19
-4.66,-4.66
-0.93,-0.93
2.27,2.27
5.44,5.44
8.34,8.34
11.45,11.45
15.03,15.03
19.33,19.33
23.84,23.84
28.05,28.05
31.72,31.72
34.09,34.09
35.7,35.7
36.53,36.53
37.6,37.6
38.66,38.66
38.95,38.95
37.98,37.98
35.02,35.02
30.07,30.07
23.41,23.41
15.82,15.82
8.29,8.29
1.33,1.33
-4.32,-4.32
-9.16,-9.16
-12.97,-12.97
-15.73,-15.73
-17.47,-17.47
-17.94,-17.94
-17.65,-17.65
-16.61,-16.61
-14.83,-14.83
-12.3,-12.3
-9.06,-9.06
-5.59,-5.59
-3.16,-3.16
-1.23,-1.23
0.17,0.17
1.3,1.3
2.67,2.67
4.55,4.55
7.14,7.14
10.2,10.2
14.0,14.0
18.5,18.5
23.7,23.7
30.86,30.86
40.45,40.45
51.2,51.2
61.09,61.09
67.62,67.62
70.59,70.59
70.53,70.53
68.2,68.2
65.39,65.39
62.58,62.58
60.8,60.8
60.27,60.27
60.48,60.48
60.94,60.94
60.64,60.64
59.58,59.58
57.77,57.77
54.7,54.7
51.17,51.17
47.16,47.16
42.92,42.92
38.98,38.98
35.06,35.06
30.67,30.67
25.81,25.81
20.5,20.5
15.23,15.23
10.27,10.27
5.59,5.59
1.2,1.2
-2.39,-2.39
-5.45,-5.45
-7.73,-7.73
-10.25,-10.25
-12.73,-12.73
-15.7,-15.7
-17.62,-17.62
-18.8,-18.8
-18.44,-18.44
-17.59,-17.59
-17.0,-17.0
-16.16,-16.16
-15.31,-15.31
-13.98,-13.98
-12.67,-12.67
-11.86,-11.86
-11.55,-11.55
-11.25,-11.25
-10.44,-10.44
-8.89,-8.89
-6.61,-6.61
-4.34,-4.34
-1.34,-1.34
1.62,1.62
5.06,5.06
8.47,8.47
11.34,11.34
14.19,14.19
17.02,17.02
20.06,20.06
23.06,23.06
25.3,25.3
27.0,27.0
28.44,28.44
29.11,29.11
29.27,29.27
28.92,28.92
28.07,28.07
26.73,26.73
24.63,24.63
22.56,22.56
20.01,20.01
17.72,17.72
15.45,15.45
13.45,13.45
11.97,11.97
10.25,10.25
8.54,8.54
7.1,7.1
6.17,6.17
5.99,5.99
5.82,5.82
5.65,5.65
4.98,4.98
3.81,3.81
2.16,2.16
0.27,0.27
-1.36,-1.36
-2.47,-2.47
-3.31,-3.31
-3.91,-3.91
-4.48,-4.48
-5.06,-5.06
-5.14,-5.14
-4.71,-4.71
-3.53,-3.53
-2.12,-2.12
-0.21,-0.21
2.17,2.17
5.29,5.29
8.63,8.63
12.17,12.17
14.95,14.95
16.94,16.94
17.66,17.66
17.37,17.37
16.08,16.08
14.05,14.05
11.78,11.78
9.54,9.54
7.06,7.06
4.61,4.61
2.18,2.18
0.27,0.27
-0.62,-0.62
-0.26,-0.26
1.85,1.85
5.45,5.45
10.51,10.51
17.52,17.52
25.71,25.71
34.83,34.83
43.6,43.6
51.55,51.55
57.41,57.41
61.45,61.45
63.7,63.7
63.93,63.93
62.64,62.64
60.1,60.1
56.58,56.58
51.33,51.33
44.62,44.62
36.21,36.21
26.37,26.37
16.38,16.38
6.72,6.72
-2.35,-2.35
-10.34,-10.34
-17.51,-17.51
-24.1,-24.1
-30.14,-30.14
-35.36,-35.36
-39.53,-39.53
-41.9,-41.9
-43.0,-43.0
-42.83,-42.83
-41.91,-41.91
-41.24,-41.24
-40.82,-40.82
-40.64,-40.64
-40.71,-40.71
-41.28,-41.28
-42.08,-42.08
-42.37,-42.37
-42.15,-42.15
-41.18,-41.18
-39.71,-39.71
-38.49,-38.49
-37.53,-37.53
-36.83,-36.83
-36.37,-36.37
-35.92,-35.92
-35.46,-35.46
-34.5,-34.5
-33.05,-33.05
-30.85,-30.85
-27.92,-27.92
-24.01,-24.01
-19.63,-19.63
-14.79,-14.79
-10.0,-10.0
-5.24,-5.24
-1.03,-1.03
2.15,2.15
3.79,3.79
4.17,4.17
3.3,3.3
1.93,1.93
0.32,0.32
-1.02,-1.02
-2.84,-2.84
-5.15,-5.15
-7.69,-7.69
-9.96,-9.96
-11.7,-11.7
-12.17,-12.17
-11.14,-11.14
-9.37,-9.37
-7.36,-7.36
-4.87,-4.87
-2.9,-2.9
-1.45,-1.45
-0.26,-0.26
0.67,0.67
2.09,2.09
3.5,3.5
4.64,4.64
5.02,5.02
5.15,5.15
4.78,4.78
4.4,4.4
4.28,4.28
3.92,3.92
3.3,3.3
2.44,2.44
1.34,1.34
0.24,0.24
-1.09,-1.09
-2.16,-2.16
-3.22,-3.22
-3.52,-3.52
-3.32,-3.32
-2.87,-2.87
-3.17,-3.17
-3.97,-3.97
-5.01,-5.01
-5.54,-5.54
-5.57,-5.57
-5.59,-5.59
-5.61,-5.61
-5.39,-5.39
-5.66,-5.66
-6.18,-6.18
-7.44,-7.44
-9.44,-9.44
-11.68,-11.68
-14.14,-14.14
-16.32,-16.32
-18.48,-18.48
-20.12,-20.12
-21.5,-21.5
-22.1,-22.1
-22.45,-22.45
-22.79,-22.79
-23.63,-23.63
-24.95,-24.95
-26.01,-26.01
-27.05,-27.05
-27.83,-27.83
-28.35,-28.35
-28.36,-28.36
-27.86,-27.86
-27.12,-27.12
-26.63,-26.63
-26.39,-26.39
-26.64,-26.64
-27.14,-27.14
-28.14,-28.14
-28.87,-28.87
-29.83,-29.83
-30.29,-30.29
-30.23,-30.23
-29.67,-29.67
-28.62,-28.62
-27.31,-27.31
-25.52,-25.52
-23.74,-23.74
-21.97,-21.97
-20.71,-20.71
-19.71,-19.71
-19.22,-19.22
-17.98,-17.98
-16.0,-16.0
-13.28,-13.28
-9.84,-9.84
-6.67,-6.67
-4.54,-4.54
-2.92,-2.92
-1.82,-1.82
-1.23,-1.23
-0.64,-0.64
-0.06,-0.06
0.52,0.52
1.09,1.09
2.16,2.16
3.47,3.47
5.51,5.51
8.03,8.03
11.03,11.03
13.5,13.5
15.7,15.7
17.37,17.37
18.78,18.78
19.67,19.67
20.8,20.8
21.42,21.42
22.27,22.27
23.37,23.37
24.45,24.45
25.52,25.52
26.07,26.07
