channel1,channel2
-104.25,-104.25
-103.5,-103.5
-103.12,-103.12
-102.25,-102.25
-101.12,-101.12
-99.75,-99.75
-98.87,-98.87
-98.12,-98.12
-97.44,-97.44
-96.31,-96.31
-94.5,-94.5
-92.19,-92.19
-89.5,-89.5
-87.37,-87.37
-85.94,-85.94
-85.44,-85.44
-85.31,-85.31
-84.75,-84.75
-83.31,-83.31
-81.0,-81.0
-78.31,-78.31
-76.06,-76.06
-74.19,-74.19
-72.5,-72.5
-70.87,-70.87
-69.25,-69.25
-67.25,-67.25
-64.87,-64.87
-62.13,-62.13
-59.31,-59.31
-56.5,-56.5
-54.06,-54.06
-52.0,-52.0
-50.19,-50.19
-48.44,-48.44
-46.56,-46.56
-44.69,-44.69
-43.31,-43.31
-42.69,-42.69
-42.56,-42.56
-42.69,-42.69
-42.44,-42.44
-41.19,-41.19
-38.94,-38.94
-36.06,-36.06
-33.38,-33.38
-31.31,-31.31
-29.87,-29.87
-28.81,-28.81
-28.0,-28.0
-27.12,-27.12
-26.06,-26.06
-24.75,-24.75
-23.37,-23.37
-22.0,-22.0
-20.75,-20.75
-18.87,-18.87
-16.62,-16.62
-14.56,-14.56
-12.88,-12.88
-11.69,-11.69
-10.63,-10.63
-9.31,-9.31
-8.19,-8.19
-7.0,-7.0
-5.87,-5.87
-4.5,-4.5
-2.5,-2.5
-0.03,-0.03
2.28,2.28
3.72,3.72
4.25,4.25
4.16,4.16
4.09,4.09
4.25,4.25
4.66,4.66
5.06,5.06
5.06,5.06
4.97,4.97
4.87,4.87
5.41,5.41
6.66,6.66
8.41,8.41
10.53,10.53
12.5,12.5
14.44,14.44
16.62,16.62
18.53,18.53
19.78,19.78
19.78,19.78
18.91,18.91
18.03,18.03
18.03,18.03
19.41,19.41
21.41,21.41
22.86,22.86
23.42,23.42
23.23,23.23
23.05,23.05
23.73,23.73
25.41,25.41
27.81,27.81
30.06,30.06
31.67,31.67
33.0,33.0
34.58,34.58
36.75,36.75
39.39,39.39
42.39,42.39
44.97,44.97
46.65,46.65
47.55,47.55
47.95,47.95
48.2,48.2
48.82,48.82
49.68,49.68
51.27,51.27
53.09,53.09
55.13,55.13
56.65,56.65
57.89,57.89
58.74,58.74
59.45,59.45
60.4,60.4
61.7,61.7
63.1,63.1
64.73,64.73
66.09,66.09
67.17,67.17
67.99,67.99
68.79,68.79
69.31,69.31
69.57,69.57
69.83,69.83
69.82,69.82
69.79,69.79
70.01,70.01
70.21,70.21
70.41,70.41
71.09,71.09
71.75,71.75
72.64,72.64
73.52,73.52
74.38,74.38
74.72,74.72
74.55,74.55
74.36,74.36
74.16,74.16
74.45,74.45
74.73,74.73
75.5,75.5
76.5,76.5
77.48,77.48
78.44,78.44
78.87,78.87
78.3,78.3
77.22,77.22
75.87,75.87
75.05,75.05
74.7,74.7
75.34,75.34
75.73,75.73
75.86,75.86
74.97,74.97
73.31,73.31
71.44,71.44
69.78,69.78
68.66,68.66
68.28,68.28
68.87,68.87
69.97,69.97
71.06,71.06
71.62,71.62
71.91,71.91
72.19,72.19
71.94,71.94
71.19,71.19
70.44,70.44
69.44,69.44
68.69,68.69
68.41,68.41
68.66,68.66
69.62,69.62
70.56,70.56
71.25,71.25
71.66,71.66
71.81,71.81
71.69,71.69
71.56,71.56
71.19,71.19
70.06,70.06
69.16,69.16
68.53,68.53
69.12,69.12
71.22,71.22
74.53,74.53
77.28,77.28
78.53,78.53
78.22,78.22
76.41,76.41
74.12,74.12
71.84,71.84
70.06,70.06
69.03,69.03
69.0,69.0
69.72,69.72
70.19,70.19
70.09,70.09
69.53,69.53
68.44,68.44
67.37,67.37
66.28,66.28
65.22,65.22
64.37,64.37
64.03,64.03
64.44,64.44
64.84,64.84
64.47,64.47
63.34,63.34
61.72,61.72
60.38,60.38
59.5,59.5
58.88,58.88
58.75,58.75
58.63,58.63
58.75,58.75
58.84,58.84
58.97,58.97
59.03,59.03
59.13,59.13
59.44,59.44
59.75,59.75
60.53,60.53
61.81,61.81
63.06,63.06
64.06,64.06
64.75,64.75
64.47,64.47
63.66,63.66
62.09,62.09
60.03,60.03
58.0,58.0
56.22,56.22
54.94,54.94
54.66,54.66
54.63,54.63
54.59,54.59
54.53,54.53
53.5,53.5
52.19,52.19
50.13,50.13
48.34,48.34
46.81,46.81
45.56,45.56
44.53,44.53
43.53,43.53
42.5,42.5
41.25,41.25
39.75,39.75
38.5,38.5
37.78,37.78
37.53,37.53
38.03,38.03
39.03,39.03
39.5,39.5
39.5,39.5
38.69,38.69
36.91,36.91
34.66,34.66
32.66,32.66
31.41,31.41
31.16,31.16
31.69,31.69
32.19,32.19
32.41,32.41
32.16,32.16
32.13,32.13
32.13,32.13
32.34,32.34
32.81,32.81
32.75,32.75
32.97,32.97
32.91,32.91
32.59,32.59
32.03,32.03
31.47,31.47
30.41,30.41
29.62,29.62
28.81,28.81
28.0,28.0
27.97,27.97
27.66,27.66
27.12,27.12
26.31,26.31
25.5,25.5
25.22,25.22
25.19,25.19
25.37,25.37
25.31,25.31
25.53,25.53
25.69,25.69
25.87,25.87
25.81,25.81
25.47,25.47
24.91,24.91
24.31,24.31
23.75,23.75
23.19,23.19
22.84,22.84
22.53,22.53
21.97,21.97
21.66,21.66
21.31,21.31
21.25,21.25
21.94,21.94
22.84,22.84
23.75,23.75
24.12,24.12
24.53,24.53
24.66,24.66
25.03,25.03
25.41,25.41
25.75,25.75
25.59,25.59
25.19,25.19
24.81,24.81
24.91,24.91
26.0,26.0
27.81,27.81
29.37,29.37
29.69,29.69
28.72,28.72
26.0,26.0
22.56,22.56
18.91,18.91
16.25,16.25
14.41,14.41
13.81,13.81
13.97,13.97
14.13,14.13
13.53,13.53
12.17,12.17
10.58,10.58
9.27,9.27
8.7,8.7
9.14,9.14
10.08,10.08
11.0,11.0
11.17,11.17
10.83,10.83
10.0,10.0
9.17,9.17
8.34,8.34
7.78,7.78
7.47,7.47
6.91,6.91
6.09,6.09
4.8,4.8
3.5,3.5
2.47,2.47
1.95,1.95
1.94,1.94
2.17,2.17
2.41,2.41
2.14,2.14
1.62,1.62
1.11,1.11
1.09,1.09
1.59,1.59
2.08,2.08
2.55,2.55
2.28,2.28
1.52,1.52
0.25,0.25
-1.75,-1.75
-4.23,-4.23
-6.95,-6.95
-9.64,-9.64
-11.55,-11.55
-12.94,-12.94
-13.81,-13.81
-14.43,-14.43
-15.04,-15.04
-15.88,-15.88
-16.98,-16.98
-18.55,-18.55
-20.36,-20.36
-22.15,-22.15
-23.42,-23.42
-23.18,-23.18
-21.93,-21.93
-19.95,-19.95
-17.97,-17.97
-16.77,-16.77
-16.56,-16.56
-16.62,-16.62
-17.16,-17.16
-17.95,-17.95
-18.48,-18.48
-19.01,-19.01
-19.52,-19.52
-20.02,-20.02
-20.02,-20.02
-20.02,-20.02
-19.77,-19.77
-19.26,-19.26
-19.0,-19.0
-19.5,-19.5
-21.23,-21.23
-23.95,-23.95
-27.14,-27.14
-30.29,-30.29
-32.17,-32.17
-32.77,-32.77
-32.11,-32.11
-30.95,-30.95
-29.54,-29.54
-29.15,-29.15
-29.5,-29.5
-30.1,-30.1
-30.94,-30.94
-31.01,-31.01
-30.33,-30.33
-28.9,-28.9
-27.23,-27.23
-25.57,-25.57
-24.42,-24.42
-24.28,-24.28
-24.64,-24.64
-25.49,-25.49
-26.57,-26.57
-27.65,-27.65
-27.96,-27.96
-27.76,-27.76
-27.56,-27.56
-27.61,-27.61
-27.9,-27.9
-27.69,-27.69
-26.47,-26.47
-24.26,-24.26
-22.07,-22.07
-20.4,-20.4
-19.98,-19.98
-20.57,-20.57
-21.9,-21.9
-22.96,-22.96
-24.51,-24.51
-26.05,-26.05
-27.81,-27.81
-29.55,-29.55
-30.78,-30.78
-31.73,-31.73
-31.68,-31.68
-30.87,-30.87
-29.31,-29.31
-27.52,-27.52
-25.73,-25.73
-24.71,-24.71
-24.19,-24.19
-24.43,-24.43
-25.15,-25.15
-25.87,-25.87
-26.58,-26.58
-27.02,-27.02
-27.21,-27.21
-26.39,-26.39
-25.33,-25.33
-24.27,-24.27
-22.97,-22.97
-21.43,-21.43
-19.89,-19.89
-18.62,-18.62
-18.36,-18.36
-18.85,-18.85
-20.08,-20.08
-20.79,-20.79
-20.25,-20.25
-18.7,-18.7
-17.42,-17.42
-16.65,-16.65
-16.63,-16.63
-17.61,-17.61
-18.33,-18.33
-19.04,-19.04
-18.99,-18.99
-18.69,-18.69
-18.38,-18.38
-17.83,-17.83
-17.53,-17.53
-16.73,-16.73
-15.44,-15.44
-14.4,-14.4
-13.37,-13.37
-12.6,-12.6
-12.08,-12.08
-12.32,-12.32
-13.05,-13.05
-14.52,-14.52
-15.48,-15.48
-16.68,-16.68
-17.36,-17.36
-18.04,-18.04
-18.2,-18.2
-17.87,-17.87
-17.28,-17.28
-16.7,-16.7
-16.86,-16.86
-16.77,-16.77
-16.44,-16.44
-15.09,-15.09
-13.77,-13.77
-13.2,-13.2
-13.14,-13.14
-13.57,-13.57
-14.25,-14.25
-14.17,-14.17
-14.09,-14.09
-14.01,-14.01
-14.17,-14.17
-14.83,-14.83
-15.98,-15.98
-17.12,-17.12
-17.75,-17.75
-17.37,-17.37
-16.49,-16.49
-15.37,-15.37
-14.5,-14.5
-13.89,-13.89
-14.28,-14.28
-15.17,-15.17
-16.3,-16.3
-17.16,-17.16
-17.77,-17.77
-18.11,-18.11
-18.45,-18.45
-18.78,-18.78
-19.36,-19.36
-19.43,-19.43
-19.25,-19.25
-18.81,-18.81
-17.87,-17.87
-17.2,-17.2
-17.02,-17.02
-16.84,-16.84
-16.42,-16.42
-15.99,-15.99
-15.57,-15.57
-15.4,-15.4
-14.73,-14.73
-14.05,-14.05
-13.14,-13.14
-12.48,-12.48
-12.33,-12.33
-11.92,-11.92
-11.27,-11.27
-10.37,-10.37
-9.23,-9.23
-8.59,-8.59
-8.96,-8.96
-9.83,-9.83
-10.69,-10.69
-11.29,-11.29
-11.88,-11.88
-12.21,-12.21
-13.29,-13.29
-14.85,-14.85
-15.91,-15.91
-16.44,-16.44
-15.97,-15.97
-15.26,-15.26
-14.29,-14.29
-13.84,-13.84
-14.13,-14.13
-15.17,-15.17
-16.45,-16.45
-17.71,-17.71
-18.46,-18.46
-18.95,-18.95
-18.69,-18.69
-18.42,-18.42
-18.16,-18.16
-17.88,-17.88
-17.62,-17.62
-17.35,-17.35
-17.08,-17.08
-17.06,-17.06
-17.04,-17.04
-17.02,-17.02
-16.24,-16.24
-15.47,-15.47
-14.45,-14.45
-13.95,-13.95
-13.19,-13.19
-11.94,-11.94
-10.45,-10.45
-8.71,-8.71
-7.25,-7.25
-6.3,-6.3
-5.1,-5.1
-3.41,-3.41
-1.24,-1.24
0.91,0.91
2.04,2.04
1.91,1.91
1.03,1.03
0.41,0.41
0.3,0.3
1.43,1.43
4.8,4.8
11.15,11.15
19.93,19.93
28.89,28.89
36.0,36.0
40.04,40.04
41.05,41.05
39.78,39.78
37.02,37.02
34.29,34.29
32.32,32.32
31.36,31.36
31.16,31.16
30.95,30.95
30.5,30.5
29.04,29.04
27.09,27.09
24.65,24.65
22.23,22.23
20.34,20.34
18.7,18.7
18.08,18.08
18.21,18.21
18.34,18.34
18.21,18.21
18.09,18.09
17.46,17.46
16.58,16.58
14.96,14.96
12.85,12.85
10.51,10.51
8.18,8.18
6.38,6.38
4.6,4.6
2.83,2.83
0.82,0.82
-1.41,-1.41
-3.63,-3.63
-5.83,-5.83
-7.75,-7.75
-9.16,-9.16
-10.05,-10.05
-10.68,-10.68
-11.55,-11.55
-12.67,-12.67
-14.27,-14.27
-15.36,-15.36
-15.68,-15.68
-15.5,-15.5
-15.07,-15.07
-15.38,-15.38
-16.7,-16.7
-19.25,-19.25
-23.52,-23.52
-29.0,-29.0
-35.43,-35.43
-41.04,-41.04
-44.59,-44.59
-45.11,-45.11
-43.11,-43.11
-39.63,-39.63
-35.92,-35.92
-32.99,-32.99
-31.33,-31.33
-30.94,-30.94
-30.54,-30.54
-28.64,-28.64
-23.0,-23.0
-13.16,-13.16
-0.66,-0.66
10.98,10.98
19.26,19.26
23.21,23.21
23.37,23.37
21.78,21.78
19.69,19.69
18.12,18.12
17.57,17.57
17.52,17.52
17.71,17.71
18.15,18.15
18.34,18.34
18.77,18.77
19.44,19.44
20.1,20.1
20.26,20.26
20.16,20.16
19.55,19.55
18.71,18.71
17.36,17.36
15.78,15.78
13.95,13.95
12.14,12.14
10.1,10.1
8.07,8.07
5.82,5.82
4.33,4.33
3.6,3.6
3.63,3.63
3.91,3.91
4.18,4.18
3.96,3.96
3.23,3.23
1.01,1.01
-3.69,-3.69
-11.6,-11.6
-22.18,-22.18
-32.66,-32.66
-41.29,-41.29
-46.34,-46.34
-48.08,-48.08
-47.8,-47.8
-46.77,-46.77
-45.24,-45.24
-43.96,-43.96
-42.69,-42.69
-41.68,-41.68
-40.17,-40.17
-38.41,-38.41
-35.92,-35.92
-32.44,-32.44
-28.49,-28.49
-24.58,-24.58
-20.44,-20.44
-17.09,-17.09
-14.27,-14.27
-11.97,-11.97
-10.19,-10.19
-8.67,-8.67
-7.17,-7.17
-5.68,-5.68
-3.95,-3.95
-2.24,-2.24
-0.29,-0.29
1.39,1.39
2.8,2.8
3.95,3.95
4.84,4.84
5.47,5.47
6.35,6.35
6.96,6.96
8.07,8.07
10.67,10.67
15.99,15.99
24.01,24.01
32.95,32.95
40.56,40.56
45.09,45.09
46.58,46.58
46.29,46.29
45.25,45.25
44.21,44.21
42.67,42.67
40.89,40.89
38.38,38.38
36.62,36.62
36.38,36.38
38.39,38.39
41.62,41.62
44.32,44.32
44.98,44.98
43.88,43.88
41.04,41.04
37.21,37.21
32.91,32.91
27.9,27.9
23.18,23.18
18.5,18.5
14.11,14.11
9.51,9.51
4.2,4.2
-1.32,-1.32
-6.03,-6.03
-9.2,-9.2
-10.34,-10.34
-9.96,-9.96
-8.59,-8.59
-6.73,-6.73
-4.89,-4.89
-2.81,-2.81
-1.0,-1.0
0.54,0.54
1.57,1.57
2.09,2.09
2.85,2.85
5.86,5.86
12.08,12.08
21.5,21.5
32.33,32.33
42.31,42.31
50.44,50.44
55.48,55.48
57.98,57.98
58.69,58.69
58.13,58.13
57.32,57.32
56.27,56.27
54.96,54.96
53.4,53.4
51.36,51.36
48.57,48.57
45.8,45.8
42.55,42.55
39.07,39.07
35.87,35.87
33.19,33.19
31.28,31.28
29.63,29.63
28.5,28.5
27.37,27.37
25.99,25.99
24.63,24.63
23.02,23.02
21.43,21.43
18.84,18.84
15.78,15.78
12.5,12.5
9.49,9.49
6.5,6.5
3.55,3.55
0.62,0.62
-2.04,-2.04
-3.67,-3.67
-4.28,-4.28
-4.14,-4.14
-3.5,-3.5
-3.36,-3.36
-4.47,-4.47
-6.83,-6.83
-10.66,-10.66
-14.7,-14.7
-17.96,-17.96
-19.43,-19.43
-19.63,-19.63
-18.59,-18.59
-17.54,-17.54
-17.01,-17.01
-17.23,-17.23
-18.19,-18.19
-19.14,-19.14
-19.08,-19.08
-18.02,-18.02
-16.21,-16.21
-14.67,-14.67
-13.64,-13.64
-13.12,-13.12
-12.85,-12.85
-12.08,-12.08
-9.81,-9.81
-5.07,-5.07
1.88,1.88
10.77,10.77
19.33,19.33
26.3,26.3
30.21,30.21
31.33,31.33
30.18,30.18
28.29,28.29
26.41,26.41
24.79,24.79
23.44,23.44
21.59,21.59
19.01,19.01
16.19,16.19
13.16,13.16
10.39,10.39
7.4,7.4
4.19,4.19
0.01,0.01
-5.89,-5.89
-12.98,-12.98
-20.01,-20.01
-25.96,-25.96
-29.36,-29.36
-30.73,-30.73
-30.57,-30.57
-29.17,-29.17
-27.52,-27.52
-26.38,-26.38
-25.5,-25.5
-25.12,-25.12
-25.25,-25.25
-25.87,-25.87
-26.97,-26.97
-28.32,-28.32
-29.9,-29.9
-31.21,-31.21
-32.0,-32.0
-31.78,-31.78
-31.3,-31.3
-30.58,-30.58
-29.86,-29.86
-29.39,-29.39
-29.67,-29.67
-29.95,-29.95
-30.21,-30.21
-30.22,-30.22
-29.48,-29.48
-28.73,-28.73
-27.99,-27.99
-28.26,-28.26
-29.26,-29.26
-30.75,-30.75
-32.23,-32.23
-33.43,-33.43
-33.87,-33.87
-33.55,-33.55
-32.48,-32.48
-30.91,-30.91
-29.61,-29.61
-28.55,-28.55
-28.76,-28.76
-29.46,-29.46
-30.9,-30.9
-32.07,-32.07
-32.22,-32.22
-30.87,-30.87
-28.53,-28.53
-25.45,-25.45
-22.65,-22.65
-21.12,-21.12
-20.6,-20.6
-21.08,-21.08
-22.3,-22.3
-23.02,-23.02
-22.96,-22.96
-22.41,-22.41
-21.36,-21.36
-20.07,-20.07
-18.53,-18.53
-16.25,-16.25
-14.25,-14.25
-13.01,-13.01
-13.03,-13.03
-13.79,-13.79
-14.55,-14.55
-14.55,-14.55
-13.55,-13.55
-11.55,-11.55
-8.82,-8.82
-6.36,-6.36
-4.43,-4.43
-3.26,-3.26
-2.35,-2.35
-1.95,-1.95
-1.31,-1.31
-0.17,-0.17
1.22,1.22
2.83,2.83
4.69,4.69
6.27,6.27
7.59,7.59
8.65,8.65
9.69,9.69
10.47,10.47
11.25,11.25
11.77,11.77
12.03,12.03
11.53,11.53
11.04,11.04
10.05,10.05
9.82,9.82
10.34,10.34
12.61,12.61
15.85,15.85
19.31,19.31
21.98,21.98
23.63,23.63
24.25,24.25
24.37,24.37
23.99,23.99
23.85,23.85
23.96,23.96
24.82,24.82
25.66,25.66
26.75,26.75
28.07,28.07
29.87,29.87
31.9,31.9
34.41,34.41
36.39,36.39
38.1,38.1
38.79,38.79
38.71,38.71
37.88,37.88
36.8,36.8
35.22,35.22
33.41,33.41
30.85,30.85
28.31,28.31
26.3,26.3
26.04,26.04
27.04,27.04
28.52,28.52
29.74,29.74
30.19,30.19
29.88,29.88
29.07,29.07
28.01,28.01
26.71,26.71
25.41,25.41
24.62,24.62
24.59,24.59
25.05,25.05
25.51,25.51
25.7,25.7
25.15,25.15
24.59,24.59
23.78,23.78
22.98,22.98
21.93,21.93
20.64,20.64
19.61,19.61
19.33,19.33
19.3,19.3
19.52,19.52
19.49,19.49
18.95,18.95
18.41,18.41
17.88,17.88
16.85,16.85
15.57,15.57
14.06,14.06
12.3,12.3
10.81,10.81
10.34,10.34
10.61,10.61
11.88,11.88
14.14,14.14
16.63,16.63
18.84,18.84
20.52,20.52
21.69,21.69
22.35,22.35
22.99,22.99
23.88,23.88
24.75,24.75
25.61,25.61
25.96,25.96
25.31,25.31
23.65,23.65
21.26,21.26
18.64,18.64
16.28,16.28
14.2,14.2
12.88,12.88
12.07,12.07
11.77,11.77
11.47,11.47
10.42,10.42
8.63,8.63
6.11,6.11
2.85,2.85
-0.62,-0.62
-3.57,-3.57
-5.23,-5.23
-5.38,-5.38
-4.53,-4.53
-3.19,-3.19
-2.1,-2.1
-2.28,-2.28
-3.2,-3.2
-5.12,-5.12
-7.52,-7.52
-10.14,-10.14
-12.99,-12.99
-15.06,-15.06
-16.36,-16.36
-16.89,-16.89
-16.67,-16.67
-16.45,-16.45
-16.22,-16.22
-17.25,-17.25
-19.27,-19.27
-22.01,-22.01
-25.22,-25.22
-27.9,-27.9
-29.3,-29.3
-29.19,-29.19
-28.57,-28.57
-27.96,-27.96
-28.59,-28.59
-30.46,-30.46
-33.07,-33.07
-35.39,-35.39
-36.69,-36.69
-37.47,-37.47
-37.48,-37.48
-37.25,-37.25
-37.26,-37.26
-37.26,-37.26
-38.01,-38.01
-39.74,-39.74
-41.95,-41.95
-43.89,-43.89
-44.55,-44.55
-43.95,-43.95
-42.34,-42.34
-40.5,-40.5
-39.42,-39.42
-38.84,-38.84
-39.26,-39.26
-39.92,-39.92
-40.82,-40.82
-41.45,-41.45
-42.07,-42.07
-41.68,-41.68
-40.79,-40.79
-39.15,-39.15
-37.52,-37.52
-36.14,-36.14
-35.02,-35.02
-34.41,-34.41
-33.55,-33.55
-32.45,-32.45
-30.84,-30.84
-29.0,-29.0
-27.67,-27.67
-26.85,-26.85
-26.78,-26.78
-26.96,-26.96
-26.88,-26.88
-26.05,-26.05
-24.72,-24.72
-23.15,-23.15
-21.59,-21.59
-20.3,-20.3
-19.26,-19.26
-18.48,-18.48
-18.2,-18.2
-17.92,-17.92
-17.64,-17.64
-17.36,-17.36
-16.84,-16.84
-16.06,-16.06
-15.04,-15.04
-13.77,-13.77
-12.52,-12.52
-11.77,-11.77
-11.78,-11.78
-11.79,-11.79
-12.05,-12.05
-11.8,-11.8
-11.55,-11.55
-11.3,-11.3
-10.8,-10.8
-9.81,-9.81
-8.57,-8.57
-7.35,-7.35
-6.38,-6.38
-6.43,-6.43
-6.96,-6.96
-7.75,-7.75
-8.28,-8.28
-7.8,-7.8
-7.07,-7.07
-6.35,-6.35
-6.13,-6.13
-6.42,-6.42
-6.7,-6.7
-7.23,-7.23
-7.75,-7.75
-8.27,-8.27
-9.03,-9.03
-10.03,-10.03
-11.52,-11.52
-13.0,-13.0
-14.96,-14.96
-17.15,-17.15
-19.07,-19.07
-20.71,-20.71
-21.84,-21.84
-22.21,-22.21
-22.07,-22.07
-21.18,-21.18
-19.79,-19.79
-18.16,-18.16
-16.54,-16.54
-15.69,-15.69
-15.59,-15.59
-15.74,-15.74
-16.14,-16.14
-16.28,-16.28
-15.41,-15.41
-14.05,-14.05
-11.96,-11.96
-9.88,-9.88
-7.56,-7.56
-5.27,-5.27
-3.0,-3.0
-1.5,-1.5
-0.51,-0.51
-0.28,-0.28
-0.55,-0.55
-0.57,-0.57
-0.34,-0.34
0.64,0.64
1.86,1.86
2.82,2.82
2.52,2.52
0.47,0.47
-2.81,-2.81
-6.06,-6.06
-8.28,-8.28
-8.47,-8.47
-7.17,-7.17
-5.12,-5.12
-3.35,-3.35
-2.09,-2.09
-1.34,-1.34
-1.34,-1.34
-1.6,-1.6
-1.6,-1.6
-0.61,-0.61
1.13,1.13
3.35,3.35
5.3,5.3
6.73,6.73
7.15,7.15
7.07,7.07
6.98,6.98
6.64,6.64
6.3,6.3
6.22,6.22
6.89,6.89
7.8,7.8
8.7,8.7
9.84,9.84
10.22,10.22
10.09,10.09
9.21,9.21
8.09,8.09
6.73,6.73
6.13,6.13
6.29,6.29
7.44,7.44
9.08,9.08
11.2,11.2
13.3,13.3
15.39,15.39
16.45,16.45
16.25,16.25
15.55,15.55
14.85,14.85
14.91,14.91
15.71,15.71
16.75,16.75
17.03,17.03
16.56,16.56
15.84,15.84
14.62,14.62
13.41,13.41
12.71,12.71
12.27,12.27
12.57,12.57
13.88,13.88
15.66,15.66
16.93,16.93
17.44,17.44
16.94,16.94
15.69,15.69
14.45,14.45
13.72,13.72
13.73,13.73
14.76,14.76
16.27,16.27
17.51,17.51
18.49,18.49
19.2,19.2
19.91,19.91
21.11,21.11
22.55,22.55
23.71,23.71
24.12,24.12
24.02,24.02
23.91,23.91
23.55,23.55
22.94,22.94
22.83,22.83
22.97,22.97
23.86,23.86
25.23,25.23
26.59,26.59
27.43,27.43
27.51,27.51
26.58,26.58
25.66,25.66
24.74,24.74
24.08,24.08
23.67,23.67
23.51,23.51
23.85,23.85
24.93,24.93
26.75,26.75
28.55,28.55
30.07,30.07
30.33,30.33
29.58,29.58
28.34,28.34
26.59,26.59
24.62,24.62
23.66,23.66
23.45,23.45
24.48,24.48
26.02,26.02
27.77,27.77
29.51,29.51
29.98,29.98
29.44,29.44
27.9,27.9
25.87,25.87
23.85,23.85
22.35,22.35
22.37,22.37
23.37,23.37
24.87,24.87
26.09,26.09
26.8,26.8
26.5,26.5
25.7,25.7
24.41,24.41
22.87,22.87
21.34,21.34
20.07,20.07
19.56,19.56
19.3,19.3
19.55,19.55
19.78,19.78
20.01,20.01
19.98,19.98
19.21,19.21
17.94,17.94
16.18,16.18
14.68,14.68
13.19,13.19
12.46,12.46
12.49,12.49
13.02,13.02
14.03,14.03
14.79,14.79
15.29,15.29
14.78,14.78
13.77,13.77
12.28,12.28
11.04,11.04
10.31,10.31
10.09,10.09
10.12,10.12
10.15,10.15
10.17,10.17
10.2,10.2
9.72,9.72
9.49,9.49
9.27,9.27
9.04,9.04
8.81,8.81
8.09,8.09
6.87,6.87
5.66,5.66
5.22,5.22
5.52,5.52
6.08,6.08
7.12,7.12
7.91,7.91
8.44,8.44
8.71,8.71
8.48,8.48
7.74,7.74
6.52,6.52
5.3,5.3
3.84,3.84
2.65,2.65
1.72,1.72
0.8,0.8
0.13,0.13
-0.28,-0.28
-0.19,-0.19
0.41,0.41
0.74,0.74
0.83,0.83
0.41,0.41
-0.5,-0.5
-1.91,-1.91
-3.05,-3.05
-3.68,-3.68
-3.55,-3.55
-2.43,-2.43
-1.06,-1.06
0.04,0.04
0.38,0.38
0.22,0.22
-0.69,-0.69
-1.84,-1.84
-3.23,-3.23
-4.6,-4.6
-5.71,-5.71
-5.82,-5.82
-5.42,-5.42
-4.52,-4.52
-3.63,-3.63
-2.75,-2.75
-2.62,-2.62
-3.25,-3.25
-4.87,-4.87
-6.98,-6.98
-9.06,-9.06
-10.13,-10.13
-9.68,-9.68
-7.73,-7.73
-5.81,-5.81
-4.14,-4.14
-4.0,-4.0
-4.86,-4.86
-6.7,-6.7
-8.53,-8.53
-9.84,-9.84
-9.88,-9.88
-8.68,-8.68
-6.48,-6.48
-4.55,-4.55
-3.39,-3.39
-3.5,-3.5
-4.59,-4.59
-6.68,-6.68
-8.75,-8.75
-9.8,-9.8
-9.58,-9.58
-8.62,-8.62
-7.17,-7.17
-6.22,-6.22
-5.79,-5.79
-6.36,-6.36
-7.42,-7.42
-8.47,-8.47
-9.01,-9.01
-9.29,-9.29
-8.82,-8.82
-7.6,-7.6
-5.89,-5.89
-3.45,-3.45
-0.78,-0.78
1.12,1.12
1.5,1.5
0.37,0.37
-1.74,-1.74
-3.84,-3.84
-4.91,-4.91
-4.98,-4.98
-4.79,-4.79
-4.1,-4.1
-3.67,-3.67
-3.5,-3.5
-4.07,-4.07
-5.14,-5.14
-6.45,-6.45
-6.74,-6.74
-6.28,-6.28
-5.08,-5.08
-4.13,-4.13
-4.19,-4.19
-5.01,-5.01
-6.06,-6.06
-7.6,-7.6
-8.88,-8.88
-9.89,-9.89
-10.15,-10.15
-9.65,-9.65
-8.9,-8.9
-8.66,-8.66
-9.42,-9.42
-10.92,-10.92
-12.15,-12.15
-12.63,-12.63
-11.59,-11.59
-9.82,-9.82
-7.8,-7.8
-6.81,-6.81
-6.82,-6.82
-7.34,-7.34
-8.09,-8.09
-8.34,-8.34
-8.09,-8.09
-6.83,-6.83
-5.84,-5.84
-5.11,-5.11
-4.88,-4.88
-5.4,-5.4
-5.67,-5.67
-5.68,-5.68
-5.19,-5.19
-4.46,-4.46
-3.98,-3.98
-3.5,-3.5
-4.04,-4.04
-5.31,-5.31
-7.07,-7.07
-8.81,-8.81
-9.79,-9.79
-10.26,-10.26
-9.47,-9.47
-8.44,-8.44
-7.16,-7.16
-6.4,-6.4
-6.64,-6.64
-7.38,-7.38
-8.61,-8.61
-10.33,-10.33
-12.03,-12.03
-13.46,-13.46
-13.88,-13.88
-13.54,-13.54
-12.46,-12.46
-10.63,-10.63
-9.06,-9.06
-7.76,-7.76
-7.47,-7.47
-7.68,-7.68
-8.64,-8.64
-10.09,-10.09
-11.28,-11.28
-11.7,-11.7
-11.36,-11.36
-11.03,-11.03
-10.95,-10.95
-11.12,-11.12
-11.53,-11.53
-12.44,-12.44
-13.59,-13.59
-13.97,-13.97
-13.6,-13.6
-12.23,-12.23
-10.63,-10.63
-9.28,-9.28
-8.95,-8.95
-9.12,-9.12
-9.78,-9.78
-9.69,-9.69
-8.59,-8.59
-6.51,-6.51
-4.69,-4.69
-3.89,-3.89
-4.35,-4.35
-6.05,-6.05
