channel1,channel2
-99.34,-99.34
-102.16,-102.16
-102.25,-102.25
-99.5,-99.5
-96.5,-96.5
-95.31,-95.31
-95.62,-95.62
-94.87,-94.87
-92.87,-92.87
-91.94,-91.94
-93.19,-93.19
-96.19,-96.19
-98.12,-98.12
-98.31,-98.31
-97.69,-97.69
-98.56,-98.56
-100.19,-100.19
-100.31,-100.31
-98.12,-98.12
-96.44,-96.44
-97.75,-97.75
-100.56,-100.56
-101.56,-101.56
-98.56,-98.56
-92.81,-92.81
-86.81,-86.81
-82.19,-82.19
-77.25,-77.25
-72.19,-72.19
-68.56,-68.56
-69.06,-69.06
-72.75,-72.75
-76.12,-76.12
-76.44,-76.44
-74.56,-74.56
-73.12,-73.12
-72.94,-72.94
-73.06,-73.06
-71.62,-71.62
-69.44,-69.44
-69.25,-69.25
-71.31,-71.31
-73.12,-73.12
-71.87,-71.87
-68.12,-68.12
-64.94,-64.94
-64.25,-64.25
-65.06,-65.06
-64.62,-64.62
-62.38,-62.38
-60.94,-60.94
-62.44,-62.44
-65.5,-65.5
-66.75,-66.75
-64.94,-64.94
-61.94,-61.94
-59.88,-59.88
-58.88,-58.88
-56.63,-56.63
-53.13,-53.13
-50.94,-50.94
-52.75,-52.75
-58.25,-58.25
-63.5,-63.5
-65.87,-65.87
-65.5,-65.5
-64.62,-64.62
-63.75,-63.75
-61.38,-61.38
-56.75,-56.75
-51.63,-51.63
-48.81,-48.81
-49.06,-49.06
-50.75,-50.75
-51.69,-51.69
-52.13,-52.13
-53.53,-53.53
-56.16,-56.16
-57.25,-57.25
-55.34,-55.34
-51.44,-51.44
-48.81,-48.81
-49.44,-49.44
-51.81,-51.81
-53.16,-53.16
-52.5,-52.5
-51.06,-51.06
-49.63,-49.63
-46.97,-46.97
-41.81,-41.81
-35.47,-35.47
-30.91,-30.91
-29.66,-29.66
-29.87,-29.87
-29.12,-29.12
-26.84,-26.84
-25.84,-25.84
-27.59,-27.59
-31.09,-31.09
-33.28,-33.28
-32.72,-32.72
-31.37,-31.37
-31.81,-31.81
-34.25,-34.25
-36.38,-36.38
-37.25,-37.25
-38.63,-38.63
-41.72,-41.72
-45.75,-45.75
-48.28,-48.28
-47.25,-47.25
-44.5,-44.5
-42.75,-42.75
-42.5,-42.5
-42.0,-42.0
-39.75,-39.75
-37.03,-37.03
-36.81,-36.81
-38.84,-38.84
-39.84,-39.84
-37.34,-37.34
-31.37,-31.37
-25.44,-25.44
-21.78,-21.78
-19.94,-19.94
-17.84,-17.84
-15.5,-15.5
-14.97,-14.97
-17.16,-17.16
-19.56,-19.56
-19.72,-19.72
-17.12,-17.12
-14.53,-14.53
-13.47,-13.47
-13.41,-13.41
-12.09,-12.09
-9.28,-9.28
-7.78,-7.78
-9.0,-9.0
-11.22,-11.22
-11.19,-11.19
-7.37,-7.37
-2.37,-2.37
0.59,0.59
0.28,0.28
-1.52,-1.52
-3.81,-3.81
-6.58,-6.58
-11.06,-11.06
-15.27,-15.27
-15.67,-15.67
-11.83,-11.83
-5.77,-5.77
-1.5,-1.5
-0.53,-0.53
-0.31,-0.31
1.14,1.14
3.59,3.59
4.77,4.77
3.67,3.67
3.09,3.09
4.53,4.53
6.94,6.94
7.58,7.58
5.97,5.97
3.86,3.86
4.53,4.53
7.94,7.94
11.06,11.06
12.16,12.16
12.0,12.0
13.33,13.33
15.91,15.91
17.95,17.95
18.47,18.47
18.23,18.23
20.25,20.25
24.24,24.24
28.2,28.2
30.11,30.11
31.25,31.25
34.13,34.13
38.47,38.47
41.77,41.77
42.27,42.27
41.28,41.28
41.53,41.53
44.28,44.28
47.49,47.49
48.92,48.92
48.32,48.32
47.73,47.73
48.13,48.13
48.28,48.28
46.16,46.16
41.3,41.3
36.99,36.99
35.71,35.71
36.18,36.18
35.89,35.89
33.86,33.86
32.33,32.33
33.82,33.82
37.78,37.78
41.2,41.2
42.09,42.09
41.46,41.46
41.83,41.83
43.94,43.94
46.03,46.03
46.84,46.84
47.63,47.63
50.41,50.41
54.41,54.41
56.36,56.36
54.79,54.79
51.22,51.22
48.43,48.43
47.9,47.9
48.38,48.38
48.09,48.09
48.04,48.04
49.25,49.25
51.43,51.43
51.08,51.08
46.73,46.73
39.91,39.91
34.65,34.65
33.18,33.18
33.97,33.97
34.75,34.75
35.26,35.26
37.27,37.27
41.49,41.49
45.68,45.68
46.82,46.82
44.7,44.7
42.58,42.58
42.73,42.73
45.12,45.12
46.73,46.73
46.32,46.32
45.16,45.16
45.0,45.0
45.59,45.59
45.66,45.66
44.97,44.97
46.04,46.04
49.34,49.34
53.09,53.09
53.56,53.56
49.77,49.77
44.0,44.0
39.78,39.78
38.09,38.09
37.16,37.16
34.24,34.24
30.59,30.59
27.46,27.46
26.11,26.11
24.77,24.77
22.93,22.93
22.11,22.11
25.05,25.05
32.2,32.2
39.78,39.78
44.04,44.04
45.25,45.25
46.2,46.2
48.37,48.37
51.27,51.27
52.64,52.64
52.73,52.73
53.32,53.32
55.15,55.15
56.7,56.7
55.72,55.72
52.75,52.75
50.04,50.04
49.6,49.6
51.41,51.41
52.45,52.45
52.22,52.22
51.73,51.73
51.99,51.99
51.98,51.98
49.98,49.98
46.23,46.23
43.51,43.51
43.55,43.55
45.34,45.34
45.61,45.61
43.37,43.37
40.64,40.64
40.18,40.18
41.97,41.97
43.23,43.23
41.98,41.98
39.73,39.73
38.75,38.75
39.52,39.52
39.52,39.52
37.53,37.53
35.29,35.29
35.07,35.07
38.09,38.09
40.84,40.84
40.8,40.8
37.75,37.75
33.98,33.98
30.98,30.98
28.52,28.52
25.06,25.06
22.14,22.14
21.73,21.73
24.09,24.09
26.91,26.91
26.95,26.95
23.99,23.99
21.05,21.05
19.89,19.89
18.73,18.73
16.09,16.09
11.21,11.21
6.87,6.87
5.33,5.33
5.3,5.3
4.27,4.27
1.24,1.24
-1.25,-1.25
-1.48,-1.48
-0.2,-0.2
-0.93,-0.93
-4.41,-4.41
-8.1,-8.1
-8.76,-8.76
-6.41,-6.41
-4.58,-4.58
-5.02,-5.02
-7.2,-7.2
-9.61,-9.61
-11.25,-11.25
-14.37,-14.37
-19.21,-19.21
-24.0,-24.0
-26.25,-26.25
-25.47,-25.47
-24.95,-24.95
-26.68,-26.68
-29.63,-29.63
-31.06,-31.06
-30.21,-30.21
-28.87,-28.87
-29.79,-29.79
-31.45,-31.45
-31.33,-31.33
-28.46,-28.46
-24.87,-24.87
-24.05,-24.05
-26.24,-26.24
-28.9,-28.9
-29.79,-29.79
-30.41,-30.41
-33.02,-33.02
-37.35,-37.35
-40.39,-40.39
-40.39,-40.39
-38.14,-38.14
-37.4,-37.4
-39.41,-39.41
-42.4,-42.4
-43.85,-43.85
-43.79,-43.79
-43.97,-43.97
-44.89,-44.89
-45.04,-45.04
-42.19,-42.19
-37.86,-37.86
-34.56,-34.56
-34.04,-34.04
-34.26,-34.26
-32.98,-32.98
-30.45,-30.45
-29.2,-29.2
-30.95,-30.95
-33.68,-33.68
-34.88,-34.88
-33.31,-33.31
-31.25,-31.25
-29.96,-29.96
-28.92,-28.92
-26.14,-26.14
-22.13,-22.13
-18.91,-18.91
-18.96,-18.96
-21.0,-21.0
-22.03,-22.03
-20.29,-20.29
-16.82,-16.82
-13.87,-13.87
-12.7,-12.7
-11.54,-11.54
-9.63,-9.63
-8.5,-8.5
-9.12,-9.12
-11.48,-11.48
-12.82,-12.82
-11.15,-11.15
-8.24,-8.24
-6.86,-6.86
-6.99,-6.99
-6.86,-6.86
-4.49,-4.49
-1.63,-1.63
-0.81,-0.81
-3.24,-3.24
-6.14,-6.14
-6.78,-6.78
-5.4,-5.4
-4.53,-4.53
-5.67,-5.67
-7.3,-7.3
-6.92,-6.92
-5.04,-5.04
-3.67,-3.67
-4.07,-4.07
-4.96,-4.96
-4.34,-4.34
-2.23,-2.23
-0.63,-0.63
-1.3,-1.3
-2.97,-2.97
-3.12,-3.12
-1.27,-1.27
0.32,0.32
0.14,0.14
-1.79,-1.79
-2.44,-2.44
-1.09,-1.09
0.49,0.49
0.31,0.31
-1.62,-1.62
-2.78,-2.78
-0.93,-0.93
1.66,1.66
2.72,2.72
1.77,1.77
1.33,1.33
3.39,3.39
6.94,6.94
8.95,8.95
9.19,9.19
9.43,9.43
11.66,11.66
15.37,15.37
17.04,17.04
16.2,16.2
14.61,14.61
14.29,14.29
15.21,15.21
15.38,15.38
14.04,14.04
12.71,12.71
13.14,13.14
14.82,14.82
15.72,15.72
14.12,14.12
11.53,11.53
9.71,9.71
9.16,9.16
8.11,8.11
6.07,6.07
4.04,4.04
4.79,4.79
7.77,7.77
10.73,10.73
10.91,10.91
9.59,9.59
9.27,9.27
11.21,11.21
12.88,12.88
12.53,12.53
10.18,10.18
9.11,9.11
10.79,10.79
12.95,12.95
13.1,13.1
11.23,11.23
9.14,9.14
9.06,9.06
9.73,9.73
8.9,8.9
6.07,6.07
4.27,4.27
5.48,5.48
8.68,8.68
10.84,10.84
10.24,10.24
8.39,8.39
8.06,8.06
8.48,8.48
8.14,8.14
5.8,5.8
3.74,3.74
4.2,4.2
6.89,6.89
9.57,9.57
10.72,10.72
10.85,10.85
11.48,11.48
12.11,12.11
9.98,9.98
4.61,4.61
-1.95,-1.95
-5.96,-5.96
-6.68,-6.68
-5.89,-5.89
-5.85,-5.85
-7.32,-7.32
-8.52,-8.52
-7.96,-7.96
-6.15,-6.15
-4.11,-4.11
-0.84,-0.84
4.65,4.65
13.09,13.09
21.21,21.21
26.5,26.5
28.98,28.98
31.68,31.68
37.86,37.86
46.23,46.23
54.26,54.26
62.71,62.71
74.32,74.32
90.32,90.32
108.9,108.9
125.55,125.55
138.03,138.03
147.87,147.87
157.36,157.36
166.73,166.73
174.74,174.74
181.4,181.4
187.98,187.98
194.71,194.71
200.1,200.1
200.42,200.42
195.2,195.2
187.5,187.5
181.09,181.09
176.46,176.46
171.85,171.85
165.0,165.0
157.44,157.44
151.68,151.68
148.45,148.45
144.72,144.72
138.5,138.5
129.83,129.83
122.96,122.96
118.88,118.88
115.82,115.82
110.03,110.03
100.77,100.77
90.33,90.33
80.47,80.47
70.19,70.19
58.0,58.0
43.9,43.9
30.93,30.93
20.82,20.82
12.55,12.55
3.35,3.35
-7.26,-7.26
-17.52,-17.52
-25.94,-25.94
-33.27,-33.27
-42.29,-42.29
-53.97,-53.97
-65.53,-65.53
-74.48,-74.48
-81.33,-81.33
-89.61,-89.61
-100.8,-100.8
-112.37,-112.37
-121.31,-121.31
-127.92,-127.92
-134.44,-134.44
-142.37,-142.37
-150.47,-150.47
-156.22,-156.22
-159.89,-159.89
-163.5,-163.5
-169.56,-169.56
-176.3,-176.3
-180.67,-180.67
-181.75,-181.75
-181.53,-181.53
-182.05,-182.05
-182.77,-182.77
-181.45,-181.45
-178.14,-178.14
-175.81,-175.81
-176.98,-176.98
-181.37,-181.37
-185.44,-185.44
-186.95,-186.95
-185.91,-185.91
-184.86,-184.86
-184.03,-184.03
-182.69,-182.69
-180.33,-180.33
-177.95,-177.95
-176.83,-176.83
-176.94,-176.94
-175.53,-175.53
-171.59,-171.59
-167.42,-167.42
-165.02,-165.02
-165.36,-165.36
-165.42,-165.42
-163.7,-163.7
-160.48,-160.48
-158.77,-158.77
-158.8,-158.8
-159.55,-159.55
-158.52,-158.52
-155.97,-155.97
-152.92,-152.92
-150.87,-150.87
-147.83,-147.83
-142.3,-142.3
-134.53,-134.53
-126.83,-126.83
-121.91,-121.91
-119.28,-119.28
-116.41,-116.41
-112.78,-112.78
-109.69,-109.69
-108.59,-108.59
-108.25,-108.25
-106.64,-106.64
-103.02,-103.02
-98.92,-98.92
-95.86,-95.86
-93.3,-93.3
-89.0,-89.0
-82.73,-82.73
-76.5,-76.5
-73.31,-73.31
-72.9,-72.9
-72.73,-72.73
-70.3,-70.3
-65.87,-65.87
-60.98,-60.98
-55.88,-55.88
-49.81,-49.81
-42.55,-42.55
-36.84,-36.84
-35.18,-35.18
-36.52,-36.52
-36.85,-36.85
-33.18,-33.18
-25.77,-25.77
-18.44,-18.44
-14.17,-14.17
-11.93,-11.93
-9.21,-9.21
-6.27,-6.27
-4.6,-4.6
-4.95,-4.95
-5.79,-5.79
-4.88,-4.88
-2.72,-2.72
-1.83,-1.83
-3.2,-3.2
-4.31,-4.31
-1.91,-1.91
4.48,4.48
11.05,11.05
14.06,14.06
13.79,13.79
13.53,13.53
15.01,15.01
17.73,17.73
20.91,20.91
25.33,25.33
31.94,31.94
40.48,40.48
48.2,48.2
52.59,52.59
53.67,53.67
54.74,54.74
57.05,57.05
59.32,59.32
58.31,58.31
54.3,54.3
50.83,50.83
51.38,51.38
56.16,56.16
61.64,61.64
65.81,65.81
68.17,68.17
69.52,69.52
69.34,69.34
66.64,66.64
62.47,62.47
59.58,59.58
60.7,60.7
64.3,64.3
67.36,67.36
67.87,67.87
66.87,66.87
66.89,66.89
68.12,68.12
68.59,68.59
66.56,66.56
62.77,62.77
60.02,60.02
59.27,59.27
59.53,59.53
60.27,60.27
62.75,62.75
67.94,67.94
74.08,74.08
78.14,78.14
77.69,77.69
74.94,74.94
72.97,72.97
73.75,73.75
76.03,76.03
77.5,77.5
78.97,78.97
81.66,81.66
87.03,87.03
92.37,92.37
95.16,95.16
95.37,95.37
95.59,95.59
97.56,97.56
99.97,99.97
100.34,100.34
98.22,98.22
95.06,95.06
93.19,93.19
91.59,91.59
88.97,88.97
85.37,85.37
83.28,83.28
84.94,84.94
89.09,89.09
92.69,92.69
93.72,93.72
92.75,92.75
91.75,91.75
91.03,91.03
89.53,89.53
87.03,87.03
85.03,85.03
85.81,85.81
88.81,88.81
90.75,90.75
88.44,88.44
83.62,83.62
79.84,79.84
79.59,79.59
81.81,81.81
84.25,84.25
86.91,86.91
90.03,90.03
92.87,92.87
93.66,93.66
90.69,90.69
84.72,84.72
79.78,79.78
77.41,77.41
76.5,76.5
74.62,74.62
71.5,71.5
69.37,69.37
69.53,69.53
70.91,70.91
70.53,70.53
67.87,67.87
64.25,64.25
60.66,60.66
57.31,57.31
53.0,53.0
48.22,48.22
44.97,44.97
45.25,45.25
47.0,47.0
47.0,47.0
43.75,43.75
40.25,40.25
39.03,39.03
41.34,41.34
44.09,44.09
45.84,45.84
47.06,47.06
49.0,49.0
50.91,50.91
50.55,50.55
46.69,46.69
41.11,41.11
37.56,37.56
38.3,38.3
40.78,40.78
41.72,41.72
41.16,41.16
40.58,40.58
41.02,41.02
40.42,40.42
37.09,37.09
31.05,31.05
25.03,25.03
21.58,21.58
20.41,20.41
19.23,19.23
17.81,17.81
16.92,16.92
17.27,17.27
17.12,17.12
14.22,14.22
8.84,8.84
4.02,4.02
2.97,2.97
5.19,5.19
8.14,8.14
10.06,10.06
11.97,11.97
14.36,14.36
16.47,16.47
16.05,16.05
13.14,13.14
10.75,10.75
11.14,11.14
13.77,13.77
15.38,15.38
14.7,14.7
13.05,13.05
12.91,12.91
14.75,14.75
15.34,15.34
13.16,13.16
9.26,9.26
6.64,6.64
6.54,6.54
7.19,7.19
6.59,6.59
5.23,5.23
4.89,4.89
5.3,5.3
4.71,4.71
1.62,1.62
-2.44,-2.44
-5.45,-5.45
-5.95,-5.95
-5.94,-5.94
-7.43,-7.43
-10.15,-10.15
-11.09,-11.09
-9.03,-9.03
-5.23,-5.23
-2.22,-2.22
-0.99,-0.99
-0.01,-0.01
1.7,1.7
3.4,3.4
2.84,2.84
0.52,0.52
-0.77,-0.77
0.7,0.7
3.66,3.66
5.59,5.59
5.25,5.25
5.17,5.17
6.58,6.58
8.73,8.73
8.11,8.11
3.49,3.49
-2.58,-2.58
-6.1,-6.1
-5.59,-5.59
-2.58,-2.58
-0.09,-0.09
1.62,1.62
2.81,2.81
2.99,2.99
0.18,0.18
-5.62,-5.62
-11.86,-11.86
-15.04,-15.04
-15.69,-15.69
-16.33,-16.33
-18.96,-18.96
-22.32,-22.32
-22.89,-22.89
-19.95,-19.95
-14.79,-14.79
-10.92,-10.92
-9.09,-9.09
-7.27,-7.27
-5.47,-5.47
-5.43,-5.43
-8.89,-8.89
-15.32,-15.32
-20.44,-20.44
-22.0,-22.0
-20.05,-20.05
-18.12,-18.12
-18.45,-18.45
-19.77,-19.77
-20.33,-20.33
-20.88,-20.88
-22.92,-22.92
-26.7,-26.7
-29.68,-29.68
-29.87,-29.87
-27.58,-27.58
-26.53,-26.53
-27.75,-27.75
-30.45,-30.45
-32.13,-32.13
-32.77,-32.77
-34.41,-34.41
-38.03,-38.03
-41.61,-41.61
-42.66,-42.66
-40.69,-40.69
-38.72,-38.72
-39.03,-39.03
-40.56,-40.56
-40.84,-40.84
-39.84,-39.84
-38.86,-38.86
-39.89,-39.89
-41.39,-41.39
-40.63,-40.63
-37.86,-37.86
-35.86,-35.86
-37.13,-37.13
-39.88,-39.88
-40.59,-40.59
-37.55,-37.55
-32.28,-32.28
-28.05,-28.05
-26.86,-26.86
-27.17,-27.17
-28.73,-28.73
-32.27,-32.27
-39.02,-39.02
-47.2,-47.2
-52.8,-52.8
-53.84,-53.84
-51.61,-51.61
-50.16,-50.16
-50.69,-50.69
-52.47,-52.47
-52.97,-52.97
-52.97,-52.97
-53.45,-53.45
-55.42,-55.42
-56.88,-56.88
-55.55,-55.55
-52.22,-52.22
-49.92,-49.92
-49.39,-49.39
-49.09,-49.09
-46.55,-46.55
-42.78,-42.78
-40.28,-40.28
-41.05,-41.05
-42.8,-42.8
-43.53,-43.53
-42.25,-42.25
-40.72,-40.72
-40.95,-40.95
-42.42,-42.42
-42.63,-42.63
-40.58,-40.58
-38.28,-38.28
-38.25,-38.25
-39.97,-39.97
-41.67,-41.67
-41.84,-41.84
-42.5,-42.5
-45.66,-45.66
-50.78,-50.78
-54.59,-54.59
-54.86,-54.86
-52.86,-52.86
-50.39,-50.39
-49.42,-49.42
-48.95,-48.95
-47.98,-47.98
-47.77,-47.77
-49.3,-49.3
-51.81,-51.81
-53.28,-53.28
-51.23,-51.23
-47.7,-47.7
-44.95,-44.95
-44.45,-44.45
-44.72,-44.72
-43.22,-43.22
-40.47,-40.47
-39.25,-39.25
-40.27,-40.27
-42.03,-42.03
-42.28,-42.28
-40.52,-40.52
-39.75,-39.75
-41.0,-41.0
-42.97,-42.97
-43.17,-43.17
-41.13,-41.13
-38.58,-38.58
-38.05,-38.05
-38.27,-38.27
-37.23,-37.23
-34.45,-34.45
-32.44,-32.44
-33.7,-33.7
-37.19,-37.19
-38.88,-38.88
-36.56,-36.56
-32.5,-32.5
-28.97,-28.97
-27.47,-27.47
-26.48,-26.48
-25.25,-25.25
-24.28,-24.28
-25.06,-25.06
-27.08,-27.08
-27.33,-27.33
-24.06,-24.06
-18.83,-18.83
-14.64,-14.64
-13.98,-13.98
-14.84,-14.84
-15.17,-15.17
-14.52,-14.52
-14.61,-14.61
-16.19,-16.19
-17.25,-17.25
-15.56,-15.56
-12.14,-12.14
-9.48,-9.48
-9.61,-9.61
-10.97,-10.97
-12.08,-12.08
-11.67,-11.67
-11.52,-11.52
-12.11,-12.11
-12.2,-12.2
-11.03,-11.03
-8.38,-8.38
-7.0,-7.0
-8.38,-8.38
-11.25,-11.25
-12.83,-12.83
-12.16,-12.16
-11.22,-11.22
-12.06,-12.06
-13.63,-13.63
-13.69,-13.69
-11.23,-11.23
-8.56,-8.56
-7.41,-7.41
-6.77,-6.77
-4.87,-4.87
-1.5,-1.5
1.58,1.58
1.15,1.15
-1.78,-1.78
-3.94,-3.94
-3.08,-3.08
0.03,0.03
2.11,2.11
2.17,2.17
2.48,2.48
4.78,4.78
8.06,8.06
10.07,10.07
9.3,9.3
8.04,8.04
7.79,7.79
8.78,8.78
8.52,8.52
6.02,6.02
3.52,3.52
3.06,3.06
5.34,5.34
8.12,8.12
9.85,9.85
10.33,10.33
11.04,11.04
11.25,11.25
9.2,9.2
4.93,4.93
0.44,0.44
-0.51,-0.51
2.55,2.55
6.58,6.58
8.83,8.83
9.3,9.3
9.76,9.76
10.97,10.97
11.42,11.42
9.36,9.36
5.82,5.82
3.81,3.81
5.32,5.32
8.82,8.82
11.28,11.28
11.21,11.21
10.9,10.9
11.59,11.59
13.02,13.02
12.93,12.93
11.34,11.34
9.77,9.77
10.71,10.71
13.13,13.13
15.04,15.04
15.67,15.67
16.05,16.05
17.92,17.92
20.52,20.52
21.59,21.59
20.65,20.65
18.97,18.97
19.3,19.3
21.37,21.37
22.67,22.67
21.95,21.95
20.49,20.49
20.29,20.29
21.84,21.84
22.87,22.87
21.14,21.14
18.16,18.16
16.72,16.72
17.78,17.78
19.84,19.84
20.62,20.62
20.14,20.14
19.66,19.66
20.43,20.43
20.69,20.69
19.2,19.2
15.97,15.97
13.51,13.51
13.08,13.08
13.4,13.4
12.71,12.71
11.03,11.03
9.86,9.86
10.95,10.95
12.53,12.53
12.09,12.09
9.65,9.65
7.49,7.49
8.09,8.09
10.44,10.44
12.01,12.01
12.32,12.32
12.62,12.62
14.92,14.92
18.2,18.2
19.94,19.94
18.66,18.66
16.89,16.89
17.14,17.14
19.88,19.88
23.09,23.09
24.52,24.52
24.19,24.19
23.85,23.85
23.51,23.51
22.42,22.42
19.59,19.59
17.28,17.28
17.99,17.99
21.44,21.44
25.36,25.36
26.98,26.98
27.34,27.34
27.94,27.94
29.78,29.78
31.6,31.6
31.4,31.4
30.19,30.19
30.24,30.24
31.54,31.54
32.32,32.32
30.59,30.59
27.61,27.61
25.91,25.91
27.48,27.48
30.27,30.27
30.79,30.79
28.79,28.79
26.31,26.31
25.85,25.85
26.89,26.89
27.41,27.41
25.93,25.93
23.95,23.95
23.24,23.24
23.54,23.54
22.82,22.82
20.11,20.11
17.67,17.67
17.25,17.25
18.58,18.58
19.65,19.65
18.96,18.96
17.76,17.76
17.83,17.83
18.64,18.64
17.95,17.95
15.25,15.25
11.58,11.58
9.69,9.69
10.31,10.31
11.68,11.68
11.29,11.29
10.39,10.39
10.76,10.76
13.11,13.11
15.2,15.2
14.76,14.76
12.08,12.08
9.66,9.66
9.02,9.02
9.13,9.13
7.5,7.5
4.87,4.87
3.77,3.77
5.67,5.67
8.56,8.56
10.17,10.17
10.02,10.02
10.11,10.11
11.95,11.95
13.78,13.78
12.33,12.33
7.9,7.9
3.25,3.25
0.65,0.65
0.07,0.07
-1.25,-1.25
-3.82,-3.82
-5.35,-5.35
-3.87,-3.87
-0.91,-0.91
0.53,0.53
-1.05,-1.05
-3.86,-3.86
-4.89,-4.89
-4.42,-4.42
-3.95,-3.95
-5.23,-5.23
-7.25,-7.25
-8.0,-8.0
-6.74,-6.74
-5.75,-5.75
-6.75,-6.75
-8.5,-8.5
-8.99,-8.99
-7.21,-7.21
-5.71,-5.71
-6.46,-6.46
-8.46,-8.46
-9.69,-9.69
-8.16,-8.16
-5.13,-5.13
-3.64,-3.64
-3.41,-3.41
-3.18,-3.18
-2.7,-2.7
-2.72,-2.72
-5.25,-5.25
-9.0,-9.0
-11.46,-11.46
-11.15,-11.15
-9.35,-9.35
-8.8,-8.8
-10.01,-10.01
-10.96,-10.96
-9.9,-9.9
-7.6,-7.6
-6.56,-6.56
-8.04,-8.04
-9.75,-9.75
-9.19,-9.19
-5.88,-5.88
-2.61,-2.61
-1.12,-1.12
-0.88,-0.88
-0.66,-0.66
0.07,0.07
-0.71,-0.71
-3.98,-3.98
-7.47,-7.47
-9.18,-9.18
-8.37,-8.37
-6.82,-6.82
-5.78,-5.78
-5.0,-5.0
-3.22,-3.22
-0.22,-0.22
1.02,1.02
-0.77,-0.77
-4.53,-4.53
-7.01,-7.01
-6.71,-6.71
-5.92,-5.92
-6.13,-6.13
-7.34,-7.34
-6.79,-6.79
-3.74,-3.74
-0.72,-0.72
0.02,0.02
-2.24,-2.24
-4.74,-4.74
-5.21,-5.21
-4.42,-4.42
-4.14,-4.14
-4.61,-4.61
-4.33,-4.33
-2.05,-2.05
0.46,0.46
0.95,0.95
-0.82,-0.82
-2.82,-2.82
-2.05,-2.05
0.71,0.71
2.69,2.69
2.41,2.41
1.38,1.38
1.61,1.61
3.08,3.08
3.54,3.54
1.25,1.25
-1.77,-1.77
-2.52,-2.52
-0.25,-0.25
2.24,2.24
2.46,2.46
0.93,0.93
-0.34,-0.34
-0.6,-0.6
-0.86,-0.86
-2.61,-2.61
-4.35,-4.35
-3.82,-3.82
-0.79,-0.79
2.21,2.21
2.68,2.68
0.65,0.65
-0.87,-0.87
-0.62,-0.62
0.62,0.62
0.61,0.61
-1.16,-1.16
-1.65,-1.65
0.1,0.1
3.09,3.09
4.8,4.8
4.0,4.0
2.2,2.2
1.17,1.17
0.15,0.15
-1.87,-1.87
-4.61,-4.61
-6.08,-6.08
-4.53,-4.53
-1.5,-1.5
-0.49,-0.49
-2.75,-2.75
-5.73,-5.73
-6.69,-6.69
-4.88,-4.88
-2.34,-2.34
-1.58,-1.58
-1.82,-1.82
-1.05,-1.05
0.95,0.95
2.44,2.44
1.66,1.66
-0.11,-0.11
-0.62,-0.62
-0.12,-0.12
-0.37,-0.37
-3.12,-3.12
-7.1,-7.1
-9.04,-9.04
-8.46,-8.46
-7.38,-7.38
-7.81,-7.81
-9.49,-9.49
-9.9,-9.9
-8.05,-8.05
-6.22,-6.22
-6.91,-6.91
-10.09,-10.09
-12.99,-12.99
-13.11,-13.11
-11.73,-11.73
-11.11,-11.11
-11.49,-11.49
-11.62,-11.62
-9.74,-9.74
-7.13,-7.13
-5.79,-5.79
-6.71,-6.71
-7.38,-7.38
-6.54,-6.54
-4.45,-4.45
-3.63,-3.63
-4.57,-4.57
-6.0,-6.0
-4.92,-4.92
-2.09,-2.09
0.96,0.96
1.73,1.73
1.74,1.74
2.01,2.01
3.02,3.02
2.02,2.02
-1.47,-1.47
-5.43,-5.43
-6.6,-6.6
-4.51,-4.51
-1.19,-1.19
0.86,0.86
1.38,1.38
2.15,2.15
3.91,3.91
4.65,4.65
2.39,2.39
-1.6,-1.6
-4.06,-4.06
-2.99,-2.99
0.07,0.07
2.1,2.1
2.36,2.36
2.37,2.37
3.37,3.37
4.62,4.62
4.61,4.61
3.34,3.34
3.09,3.09
5.34,5.34
9.32,9.32
12.01,12.01
12.92,12.92
13.57,13.57
15.72,15.72
18.34,18.34
18.69,18.69
16.03,16.03
13.14,13.14
12.02,12.02
12.92,12.92
13.05,13.05
10.93,10.93
8.08,8.08
7.26,7.26
8.19,8.19
8.61,8.61
7.77,7.77
6.69,6.69
7.87,7.87
11.29,11.29
13.43,13.43
12.29,12.29
8.16,8.16
4.57,4.57
2.52,2.52
1.47,1.47
-1.06,-1.06
-4.31,-4.31
-5.54,-5.54
-3.76,-3.76
-0.49,-0.49
1.5,1.5
1.97,1.97
2.69,2.69
5.4,5.4
8.08,8.08
8.74,8.74
6.89,6.89
5.56,5.56
5.98,5.98
6.91,6.91
5.82,5.82
2.74,2.74
-0.06,-0.06
-0.58,-0.58
0.4,0.4
0.87,0.87
-0.16,-0.16
-1.19,-1.19
-0.45,-0.45
1.28,1.28
1.24,1.24
-1.54,-1.54
-5.3,-5.3
-7.03,-7.03
-6.49,-6.49
-5.45,-5.45
-5.92,-5.92
-7.14,-7.14
-7.09,-7.09
-5.04,-5.04
-3.02,-3.02
-2.75,-2.75
-3.0,-3.0
-1.98,-1.98
1.27,1.27
4.24,4.24
4.69,4.69
3.38,3.38
3.58,3.58
6.28,6.28
10.2,10.2
12.34,12.34
12.2,12.2
11.06,11.06
10.69,10.69
10.31,10.31
8.44,8.44
5.58,5.58
3.75,3.75
4.43,4.43
6.11,6.11
6.02,6.02
3.68,3.68
1.36,1.36
0.81,0.81
2.02,2.02
1.72,1.72
-0.83,-0.83
-3.86,-3.86
-4.61,-4.61
-2.6,-2.6
0.39,0.39
2.1,2.1
3.54,3.54
5.48,5.48
7.64,7.64
7.79,7.79
5.43,5.43
